"snap_time","shipment_id","route_type","region_route","latest_awb_station_name","latest_soc_station","latest_status_name","latest_status_timestamp","latest_operator_name","latest_operator_type","latest_station_inbound_operator_name","latest_station_inbound_operator_type","action_flag","day_in_soc","is_passed_sorting_center","intentional_backlog_type","backlog_reason","destination_type","order_type","station_before_arrive_at_soc","is_high_value"
"2026-09-03T13:00","TH2627413394786","RTN","GBKK","ABNOI-B - บางกอกน้อย","SOCN","Return_SOC_Received","2026-09-03T07:40:26.141","thspxrw22n@shopeemobile-external.com","manual","thspxrw22n@shopeemobile-external.com","manual","_04_pending_reworked","< 1 day","true","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH2607634258796","RTN","GBKK","HKRET-C - ปากเกร็ด","SOCN","Return_SOC_Received","2026-09-02T07:25:37.399","mCBS001TH2621/Console2/Ops20878","mcbs","mCBS001TH2621/Console2/Ops20878","mcbs","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","FSOCN","false"
"2026-09-03T13:00","TH263679357601M","RTN","GBKK","ALUKA-A - ลำลูกกา","SOCN","Return_SOC_Received","2026-08-29T17:40:14.455","thspxrw12n@shopeemobile-external.com","manual","HHS001TH2621/HHS-1/Ops36541","hhs","_04_pending_reworked","3 - 5 days","true","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH262265068550X","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-08-29T20:21:26.774","CBS001TH2621/CBS-A-IND17/CBS-A-17","cbs","CBS001TH2621/CBS-A-IND17/CBS-A-17","cbs","_02_pending_packed","3 - 5 days","false","Backlog","waiting for EHA resolved","UPC","WH","FSOCE","false"
"2026-09-03T13:00","TH2600306735544","RTN","GBKK","ALDKB-A - ลาดกระบัง","SOCN","Return_SOC_Received","2026-09-03T02:07:45.051","[Ops5855]mCBS04 SOCN","manual","CBS004TH2621/CBS-D-IND04/Ops53770","cbs","_02_pending_packed","3 - 5 days","false","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH2667194676101","RTN","GBKK","HJOMT-C - จอมทอง","SOCN","Return_SOC_Received","2026-09-01T22:41:30","spx@shopee.com","manual","WMC001TH2621/WMC5/Ops51885  ","wmc","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","AJOMT-B - จอมทอง","false"
"2026-09-03T13:00","TH263792595674F","RTN","GBKK","HPASI-A - ภาษีเจริญ","SOCN","Return_SOC_Received","2026-09-02T19:33:15","spx@shopee.com","manual","WMC001TH2621/HHS32/HHS32","wmc","_02_pending_packed","6 - 7 days","false","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH061419659597","RTN","GBKK","AJOMT-B - จอมทอง","SOCN","Return_SOC_Received","2026-08-17T23:04:52","spx@shopee.com","manual","guy.panmanee@spxexpress.com","manual","_04_pending_reworked","> 7 days","true","Backlog","","GBKK","NS","Sorting center","false"
"2026-09-03T13:00","TH068921950907","RTN","GBKK","AJOMT-B - จอมทอง","SOCN","Return_SOC_Received","2026-08-17T23:01:31","spx@shopee.com","manual","guy.panmanee@spxexpress.com","manual","_04_pending_reworked","> 7 days","true","Backlog","","GBKK","NS","Sorting center","false"
"2026-09-03T13:00","TH061353407467","RTN","GBKK","HBKTH-LP - บางขุนเทียน","SOCN","Return_SOC_Received","2026-08-17T23:16:55","spx@shopee.com","manual","guy.panmanee@spxexpress.com","manual","_04_pending_reworked","> 7 days","true","Backlog","","GBKK","NS","Sorting center","false"
"2026-09-03T13:00","TH269754784926D","FWD","GBKK","ALDLK-A - ลาดหลุมแก้ว","SOCN","SOC_Packed","2026-09-01T11:23:49.629","CBS005TH2621/601/-","cbs","CBS005TH2621/CBS-E-IND07/NCCBS-E-7","cbs","_03_pending_linehual_packed","2 days","false","Backlog","","GBKK","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2637202764692","FWD","CENTRAL","ABRCN - บางระจัน","SOCN","SOC_Received","2026-08-26T09:44:00.136","[Ops4548]Pouch03 SOCN","manual","[Ops4548]Pouch03 SOCN","manual","_02_pending_packed","> 7 days","false","Backlog","waiting for CX or disposed","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH269196650917K","FWD","GBKK","AMBRI-A - มีนบุรี","SOCN","SOC_Received","2026-08-20T01:53:23.112","CBS003TH2621/CBS-C-IND01/CBS-C-1","cbs","CBS003TH2621/CBS-C-IND01/CBS-C-1","cbs","_02_pending_packed","> 7 days","false","Backlog","","GBKK","MP","ASMAI-A - สายไหม","false"
"2026-09-03T13:00","TH2624987394494","FWD","NORTHEAST","AKUMM-AG - คำม่วง","SOCN","SOC_Received","2026-08-27T00:33:00.317","mCBS001TH2621/Console2/mCBS-2","mcbs","mCBS001TH2621/Console2/mCBS-2","mcbs","_02_pending_packed","6 - 7 days","false","Backlog","waiting for CX or disposed","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH269764605341K","FWD","SOUTH","APBON - ป่าบอน","SOCN","SOC_Received","2026-09-03T04:52:55.089","WMC001TH2621/WMC3/Ops20227  ","wmc","WMC001TH2621/WMC3/Ops20227  ","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH269341378263O","FWD","SOUTH","ASMUI-A - เกาะสมุย","SOCN","SOC_Received","2026-09-03T08:58:26.577","WMC001TH2621/HHS30/HHS30","wmc","WMC001TH2621/HHS30/HHS30","wmc","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","AJOMT-B - จอมทอง","false"
"2026-09-03T13:00","TH260351864700I","FWD","NORTH","ACPRA - ไชยปราการ","SOCN","SOC_Received","2026-09-03T00:16:30.128","CBS001TH2621/CBS-A-IND26/OPS58313","cbs","CBS001TH2621/CBS-A-IND26/OPS58313","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","WH","WH-SOCN-WN1","false"
"2026-09-03T13:00","TH268236980579D","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T06:36:45.438","mCBS001TH2621/Console8/Ops11940","mcbs","mCBS001TH2621/Console8/Ops11940","mcbs","_02_pending_packed","< 1 day","false","Backlog","","4PL","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH267124515969H","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-02T19:11:16.796","CBS001TH2621/CBS-A-IND27/ops1683","cbs","CBS001TH2621/CBS-A-IND27/ops1683","cbs","_02_pending_packed","< 1 day","false","Backlog","","SIP","MP","NERC-B","false"
"2026-09-03T13:00","TH268017742583Z","RTN","GBKK","SOCE","SOCN","Return_SOC_Received","2026-09-01T10:36:31.132","thspxrw10n@shopeemobile-external.com","manual","spx@shopee.com","manual","_04_pending_reworked","2 days","true","Backlog","waiting for CX or disposed","GBKK","WH","Sorting center","false"
"2026-09-03T13:00","TH267637814545E","RTN","WEST","ATMKA-A - ท่ามะกา","SOCN","Return_SOC_Received","2026-08-29T15:00:10.564","thspxrw12n@shopeemobile-external.com","manual","thspxrw12n@shopeemobile-external.com","manual","_04_pending_reworked","3 - 5 days","true","Backlog","","UPC","MP","Sorting center","false"
"2026-09-03T13:00","TH2696263916649","RTN","GBKK","APRAO-C - ลาดพร้าว","SOCN","Return_SOC_Received","2026-09-01T10:24:30.210","thspxrw10n@shopeemobile-external.com","manual","spx@shopee.com","manual","_04_pending_reworked","2 days","true","Backlog","waiting for CX or disposed","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","SPXTH066228253049","RTN","GBKK","R7-MP","SOCN","Return_SOC_Received","2026-09-01T02:30:01.663","thspxrt08n@shopeemobile-external.com","manual","thspxrt08n@shopeemobile-external.com","manual","_02_pending_packed","2 days","false","Backlog","","GBKK","MP","","false"
"2026-09-03T13:00","SPXTH067915020119","RTN","GBKK","R7-MP","SOCN","Return_SOC_Received","2026-09-01T03:06:14.893","thspxrt08n@shopeemobile-external.com","manual","thspxrt08n@shopeemobile-external.com","manual","_02_pending_packed","2 days","false","Backlog","","GBKK","MP","","false"
"2026-09-03T13:00","SPXTH060773432439","RTN","GBKK","R7-MP","SOCN","Return_SOC_Received","2026-09-01T02:49:39.487","thspxrt08n@shopeemobile-external.com","manual","thspxrt08n@shopeemobile-external.com","manual","_02_pending_packed","2 days","false","Backlog","","GBKK","MP","","false"
"2026-09-03T13:00","SPXTH065429122038","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T02:58:21.368","thspxrt01n@shopeemobile-external.com","manual","CBS002TH2621/CBS-B-IND21/CBS-B-21","cbs","_04_pending_reworked","2 days","true","Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","SPXTH066759983078","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-01T12:39:52.661","thspxrw10n@shopeemobile-external.com","manual","CBS002TH2621/CBS-B-IND18/CBS-B-18","cbs","_04_pending_reworked","2 days","true","Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","SPXTH061599815428","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-01T11:34:17.646","thspxrt06n@shopeemobile-external.com","manual","thspxrt06n@shopeemobile-external.com","manual","_02_pending_packed","2 days","false","Backlog","waiting for EHA resolved","4PL","CB","","false"
"2026-09-03T13:00","TH269686679183L","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-01T11:29:31.291","thspxrt06n@shopeemobile-external.com","manual","thspxrt06n@shopeemobile-external.com","manual","_02_pending_packed","2 days","false","Backlog","waiting for EHA resolved","4PL","WH","WH-SOCW-SC1","false"
"2026-09-03T13:00","SPXTH061162093648","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T02:52:24.233","thspxrt01n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND25/CBS-C-25","cbs","_04_pending_reworked","2 days","true","Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","SPXTH067708156618","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-01T12:40:47.967","thspxrw10n@shopeemobile-external.com","manual","CBS002TH2621/CBS-B-IND25/CBS-B-25","cbs","_04_pending_reworked","2 days","true","Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","SPXTH066996294768","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T11:43:22.496","thspxrw10n@shopeemobile-external.com","manual","CBS001TH2621/CBS-A-IND24/Ops46215","cbs","_04_pending_reworked","< 1 day","true","Intentaional Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","SPXTH069888274248","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T10:35:37.129","thspxrw10n@shopeemobile-external.com","manual","CBS004TH2621/CBS-D-IND16/Ops50061","cbs","_04_pending_reworked","< 1 day","true","Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","TH265605937565Z","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T09:49:42.627","[Ops5856]mCBS05 SOCN","manual","[Ops5856]mCBS05 SOCN","manual","_02_pending_packed","< 1 day","false","Intentaional Backlog","waiting for EHA resolved","UPC","WH","NORC-A","false"
"2026-09-03T13:00","SPXTH063605685768","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T08:14:59.775","CBS004TH2621/CBS-D-IND11/Ops60224","cbs","CBS004TH2621/CBS-D-IND11/Ops60224","cbs","_02_pending_packed","< 1 day","false","Intentaional Backlog","waiting for EHA resolved","UPC","CB","NORC-A","false"
"2026-09-03T13:00","SPXTH060616479598","RTN","CENTRAL","SOCN","SOCN","Return_SOC_Received","2026-09-03T12:18:43.323","thspxrw10n@shopeemobile-external.com","manual","mCBS001TH2621/Console14/Ops45928","mcbs","_04_pending_reworked","< 1 day","true","Intentaional Backlog","waiting for EHA resolved","UPC","CB","Sorting center","false"
"2026-09-03T13:00","TH262551514887E","FWD","NORTH","ACRAI-A - เมืองเชียงราย","SOCN","SOC_Staging","2026-08-26T09:20:21.117","OBS001TH2621/215/-","manual","mCBS001TH2621/Console10/mCBS-10","mcbs","_03_pending_linehual_packed","> 7 days","false","Backlog","waiting for CX or disposed","UPC","MP","ALDKB-A - ลาดกระบัง","false"
"2026-09-03T13:00","TH267937951639E","FWD","GBKK","HMBRI-C - มีนบุรี","SOCN","SOC_Staging","2026-09-02T11:48:09.200","OBS001TH2621/171/-","manual","[Ops5855]mCBS04 SOCN","manual","_03_pending_linehual_packed","1 day","false","Backlog","","GBKK","MP","ABGNA-B - บางนา","false"
"2026-09-03T13:00","TH265965675561I","FWD","GBKK","HKRET-D - ปากเกร็ด","SOCN","SOC_Staging","2026-08-25T02:03:48.484","thspxobd86n@shopeemobile-external.com","manual","WMC001TH2621/WMC6/WMC-7     ","wmc","_03_pending_linehual_packed","> 7 days","false","Backlog","waiting for CX or disposed","GBKK","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH261273895594Y","FWD","NORTH","AKAIL - กงไกรลาศ","SOCN","SOC_Staging","2026-09-03T10:14:01.399","OBS001TH2621/011/-","manual","CBS004TH2621/CBS-D-IND08/ops57879","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH268414055999F","FWD","NORTH","AFRNG-B - ฝาง","SOCN","SOC_Staging","2026-09-03T01:58:41.101","thspxobd59n@shopeemobile-external.com","manual","CBS001TH2621/CBS-A-IND21/ops50505","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AMBRI-B - มีนบุรี","false"
"2026-09-03T13:00","TH267647309151E","FWD","CENTRAL","ATHAL-AG - ท่าหลวง","SOCN","SOC_Staging","2026-09-03T07:38:59.660","OBS001TH2621/097/-","manual","DWS001TH2621/DWS4/-","dws","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH262801741182P","FWD","NORTH","ASANK-A - สันกำแพง","SOCN","SOC_Staging","2026-09-03T01:51:26.188","thspxobd59n@shopeemobile-external.com","manual","HHS001TH2621/HHS-8/ops20442","hhs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FPAPD-D - พระประแดง","false"
"2026-09-03T13:00","TH2677939926674","FWD","WEST","HSAIY-AG - ไทรโยค","SOCN","SOC_Staging","2026-09-03T10:16:03.600","OBS001TH2621/056/-","manual","mCBS001TH2621/Console8/Ops11940","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","WH","WH-SOCW-SC1","false"
"2026-09-03T13:00","TH2662934174141","FWD","NORTH","ACRAI-C - เมืองเชียงราย","SOCN","SOC_Staging","2026-09-03T03:18:36.970","OBS001TH2621/218/-","manual","CBS005TH2621/CBS-E-IND27/CBS-E-28","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH262561133421E","FWD","NORTHEAST","ANTAI - โนนไทย","SOCN","SOC_Staging","2026-09-03T10:54:52.860","OBS001TH2621/090/-","manual","[Ops5856]mCBS05 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH264393661846F","FWD","CENTRAL","SOCN","SOCN","SOC_Staging","2026-09-03T00:41:41.383","OBS001TH2621/021/-","manual","mCBS001TH2621/Console7/Ops56901","mcbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","4PL","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2686071155282","FWD","CENTRAL","SOCN","SOCN","SOC_Staging","2026-09-03T00:41:41.383","OBS001TH2621/021/-","manual","mCBS001TH2621/Console1/Ops15033","mcbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","4PL","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH263173331274H","FWD","NORTH","ADONG-A - หางดง","SOCN","SOC_Staging","2026-09-03T01:57:40.427","thspxobd59n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND21/Jiang","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","APAPD-A - พระประแดง","false"
"2026-09-03T13:00","TH267279087850T","FWD","NORTH","ADONG-A - หางดง","SOCN","SOC_Staging","2026-09-03T01:57:40.427","thspxobd59n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND15/CBS-C-15","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH2607232766886","FWD","GBKK","HRCTW-A - ราชเทวี","SOCN","SOC_Staging","2026-09-02T06:34:51.755","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","FSOCW1","false"
"2026-09-03T13:00","TH267468425427W","FWD","GBKK","AKLNG-D - คลองหลวง","SOCN","SOC_Staging","2026-09-03T11:08:56.675","thspxrw07n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH2640988261509","FWD","GBKK","HKRET-D - ปากเกร็ด","SOCN","SOC_Staging","2026-09-03T11:23:22.188","thspxrw07n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","Sorting center","false"
"2026-09-03T13:00","TH269492254670M","FWD","GBKK","AKRET-DD - ปากเกร็ด","SOCN","SOC_Staging","2026-09-03T12:44:39.919","thspxobd92n@shopeemobile-external.com","manual","CBS003TH2621/CBS-C-IND12/CBS-C-12","cbs","_02_pending_packed","1 day","false","Backlog","","GBKK","MP","ALKSI-A - หลักสี่","false"
"2026-09-03T13:00","SPXTH065891166338","FWD","GBKK","HTYBR-B - ธัญบุรี","SOCN","SOC_Staging","2026-08-26T18:25:11.362","thspxrw01n@shopeemobile-external.com","manual","spx@shopee.com","manual","_02_pending_packed","6 - 7 days","false","Backlog","waiting for CX or disposed","GBKK","CB","","false"
"2026-09-03T13:00","TH260627967332V","FWD","CENTRAL","ACNAT - เมืองชัยนาท","SOCN","SOC_Staging","2026-09-03T11:15:54.341","OBS001TH2621/161/-","manual","[Ops4544]mCBS02 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH260489595858D","FWD","CENTRAL","HKCRN-AG - โคกเจริญ","SOCN","SOC_Staging","2026-09-03T01:46:12.467","OBS001TH2621/125/-","manual","DWS001TH2621/DWS5/-","dws","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","AKLNG-B - คลองหลวง","false"
"2026-09-03T13:00","TH266320416952Q","FWD","NORTHEAST","AKNBR - ครบุรี","SOCN","SOC_Staging","2026-09-03T10:58:44.618","OBS001TH2621/047/-","manual","[Ops4546]Pouch01 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH060021963529","FWD","NORTHEAST","AKNBR - ครบุรี","SOCN","SOC_Staging","2026-09-03T10:22:37.597","OBS001TH2621/047/-","manual","CBS001TH2621/CBS-A-IND05/ops46590","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","NS","NERC-B","false"
"2026-09-03T13:00","TH2607428539545","FWD","NORTHEAST","AKNBR - ครบุรี","SOCN","SOC_Staging","2026-09-03T10:58:44.618","OBS001TH2621/047/-","manual","mCBS001TH2621/Console2/Ops38609","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH2683562253602","FWD","NORTHEAST","AKNBR - ครบุรี","SOCN","SOC_Staging","2026-09-03T04:29:36.259","OBS001TH2621/047/-","manual","CBS002TH2621/CBS-B-IND27/ops52933","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCW1","false"
"2026-09-03T13:00","TH267859256295S","FWD","NORTH","AKANU - ขาณุวรลักษบุรี","SOCN","SOC_Staging","2026-09-03T11:04:47.754","OBS001TH2621/043/-","manual","mCBS001TH2621/Console7/Ops20137","mcbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH260677545643G","FWD","NORTH","AKANU - ขาณุวรลักษบุรี","SOCN","SOC_Staging","2026-09-03T11:04:47.754","OBS001TH2621/043/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH269276690984J","FWD","NORTH","AKANU - ขาณุวรลักษบุรี","SOCN","SOC_Staging","2026-09-03T06:12:38.668","thspxobd92n@shopeemobile-external.com","manual","WMC001TH2621/WMC17/Ops58604  ","wmc","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","WH","WH-SOCE-THA","false"
"2026-09-03T13:00","TH2674441572283","FWD","NORTHEAST","ABFNG-AG - บ้านฝาง","SOCN","SOC_Staging","2026-09-03T04:37:11.075","OBS001TH2621/208/-","manual","CBS005TH2621/CBS-E-IND32/CBS-E-31","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH264530583813Y","FWD","NORTHEAST","ABFNG-AG - บ้านฝาง","SOCN","SOC_Staging","2026-09-03T04:37:11.075","OBS001TH2621/208/-","manual","CBS005TH2621/CBS-E-IND23/CBS-E-23","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","FBPLI-G - บางพลี","false"
"2026-09-03T13:00","TH262897458212L","FWD","SOUTH","AKRBI-A - เมืองกระบี่","SOCN","SOC_Staging","2026-09-03T08:15:30.108","OBS001TH2621/159/-","manual","CBS001TH2621/CBS-A-IND26/Ops8000","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABKUM-A - บึงกุ่ม","false"
"2026-09-03T13:00","TH264626787928U","FWD","NORTH","ACSAN - เชียงแสน","SOCN","SOC_Staging","2026-09-03T05:37:56.230","OBS001TH2621/227/-","manual","CBS005TH2621/CBS-E-IND28/CBS-E-27","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","[SVP] GBKK","false"
"2026-09-03T13:00","TH264411359267P","FWD","NORTH","ACSAN - เชียงแสน","SOCN","SOC_Staging","2026-09-03T05:37:56.230","OBS001TH2621/227/-","manual","CBS005TH2621/CBS-E-IND29/CBS-E-30","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","ABGBO-A - บางบ่อ","false"
"2026-09-03T13:00","TH2619862614130","FWD","NORTH","ACSAN - เชียงแสน","SOCN","SOC_Staging","2026-09-02T23:13:10.953","OBS001TH2621/227/-","manual","CBS001TH2621/CBS-A-IND26/OPS58313","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AKLNG-A - คลองหลวง","false"
"2026-09-03T13:00","TH2639156536741","FWD","WEST","ATPPM-AG - ทองผาภูมิ","SOCN","SOC_Staging","2026-09-03T10:54:12.500","OBS001TH2621/058/-","manual","[Ops5858]mCBS07 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABPLI-D - บางพลี","false"
"2026-09-03T13:00","TH268206691918W","FWD","CENTRAL","APBRI - พรหมบุรี","SOCN","SOC_Staging","2026-09-03T10:29:38.777","OBS001TH2621/120/-","manual","CBS004TH2621/CBS-D-IND29/Ops38506","cbs","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","FSOCE","false"
"2026-09-03T13:00","TH2691206810715","FWD","CENTRAL","APBRI - พรหมบุรี","SOCN","SOC_Staging","2026-09-03T11:05:48.479","OBS001TH2621/120/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ALAEM - บางคอแหลม","false"
"2026-09-03T13:00","TH266218810340D","FWD","NORTH","ATAKI - ตาคลี","SOCN","SOC_Staging","2026-09-03T11:07:36.995","OBS001TH2621/163/-","manual","[Ops5857]mCBS06 SOCN","manual","_03_pending_linehual_packed","< 1 day","false","Intentaional Backlog","","UPC","MP","ABKAE-A - บางแค","false"
"2026-09-03T13:00","TH262047650482H","FWD","SOUTH","HPIDM-AG - นบพิตำ","SOCN","SOC_Staging","2026-09-03T02:34:56.103","OBS001TH2621/159/-","manual","CBS001TH2621/CBS-A-IND12/ops57899","cbs","_03_pending_linehual_packed","< 1 day","false","Backlog","","UPC","MP","AKSAN - คลองสาน","false"
"2026-09-03T13:00","TH063733913069","FWD","GBKK","HLDLK-B - ลาดหลุมแก้ว","SOCN","SOC_Received","2026-09-02T05:46:46.112","CBS001TH2621/CBS-A-IND06/Ops58341","cbs","CBS001TH2621/CBS-A-IND06/Ops58341","cbs","_02_pending_packed","1 day","false","Backlog","","GBKK","NS","ABKPI-B - บางกะปิ","false"
"2026-09-03T13:00","TH268663237720C","FWD","GBKK","HSNOI - ไทรน้อย","SOCN","SOC_Received","2026-09-02T18:54:33.411","thspxrw12n@shopeemobile-external.com","manual","spx@shopee.com","manual","_04_pending_reworked","1 day","true","Backlog","","GBKK","WH","Sorting center","false"
"2026-09-03T13:00","TH263547687578B","FWD","NORTHEAST","ACPAE - ชุมแพ","SOCN","SOC_Received","2026-09-02T23:43:07.466","CBS003TH2621/CBS-C-IND22/CBS-C-22","cbs","CBS003TH2621/CBS-C-IND22/CBS-C-22","cbs","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ANKAM-A - หนองแขม","false"
"2026-09-03T13:00","TH263315966622H","FWD","NORTH","ASRPI - สารภี","SOCN","SOC_Received","2026-09-03T09:57:14.772","[Ops5859]mCBS08 SOCN","manual","[Ops5859]mCBS08 SOCN","manual","_02_pending_packed","< 1 day","false","Backlog","","UPC","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","SPXTH062368560258","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T01:22:14.065","thspxrw10n@shopeemobile-external.com","manual","spx@shopee.com","manual","_04_pending_reworked","< 1 day","true","Backlog","","SIP","MP","Sorting center","false"
"2026-09-03T13:00","TH265079174707I","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-02T21:10:30.544","mCBS001TH2621/Console15/Ops23921","mcbs","mCBS001TH2621/Console15/Ops23921","mcbs","_02_pending_packed","< 1 day","false","Backlog","","4PL","MP","ALDKB-A - ลาดกระบัง","false"
"2026-09-03T13:00","SPXTH068837965079","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T01:48:17.606","HHS001TH2621/HHS-5/Ops14931","hhs","HHS001TH2621/HHS-5/Ops14931","hhs","_02_pending_packed","< 1 day","false","Backlog","","SIP","MP","ABKTH-B - บางขุนเทียน","false"
"2026-09-03T13:00","TH264879036772S","FWD","CENTRAL","SOCN","SOCN","SOC_Received","2026-09-03T05:31:51.868","mCBS001TH2621/Console15/Ops14227","mcbs","mCBS001TH2621/Console15/Ops14227","mcbs","_02_pending_packed","< 1 day","false","Backlog","","4PL","MP","[SVP] GBKK","false"
